HHID,State,District,Service_Exp,OutOfHome_Exp,Welfare_Benefit_Score,Welfare_Intensity_Index,Welfare_Dependency_Ratio,Ration_Support_Total,Ration_Card_Type
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
27538_13,Uttar Pradesh,Allahabad,80.0,3464.0,6,8.0,0.0001165942810505,2.0,4
40726_4,Goa,North Goa,360.0,5074.0,6,8.0,6.03118120683936e-05,2.0,3
25760_18,West Bengal,Murshidabad,360.0,2482.0,4,6.0,0.0001677289500167,2.0,4
49822_11,West Bengal,Northtwentyfourparganas,250.0,1709.0,5,7.0,0.0001538901224525,2.0,2
49325_1,Assam,Cachar,540.0,3661.0,6,7.0,0.0001446071849112,1.0,4
48453_14,Andhra Pradesh,Nellore,650.0,1226.0,4,5.0,0.0001189824619851,1.0,4
47156_5,Uttar Pradesh,Shahjahanpur,40.0,2490.0,5,7.0,0.0001607237159323,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
48716_5,Maharashtra,Ahmadnagar,184.0,4104.0,6,8.0,7.572315614114796e-05,2.0,4
44920_12,Odisha,Bhadrak,0.0,1509.0,5,6.0,0.0004656577415599,1.0,4
29435_2,Maharashtra,Mumbai Suburban,150.0,1752.0,6,6.0,0.0001629549158066,0.0,2
22329_7,Puducherry,Puducherry,514.0,3707.0,5,5.0,9.437345463468037e-05,0.0,3
22774_2,Tamil Nadu,Tiruvannamalai,1396.0,3139.0,5,8.0,6.758583400919168e-05,3.0,4
25016_10,Madhya Pradesh,Satna,50.0,2236.0,5,7.0,7.14023419968175e-05,2.0,2
45601_17,Bihar,Nawada,0.0,2197.0,6,7.0,0.0001646748847275,1.0,1
43266_12,Bihar,Begusarai,330.0,2256.0,6,8.0,0.0001059728974314,2.0,3
45441_12,Manipur,Churachandpur,300.0,2775.0,6,6.0,0.0001099102399706,0.0,0
25016_3,Madhya Pradesh,Satna,280.0,2486.0,4,6.0,6.604002025227288e-05,2.0,2
26849_2,Delhi,North West,580.0,4318.0,6,8.0,0.0001277853206612,2.0,1
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
41778_3,Telangana,Warangal,1480.0,3048.0,4,5.0,1.871005403463605e-05,1.0,2
23123_14,West Bengal,South Twenty Four Parganas,420.0,2947.0,5,7.0,8.499890715690798e-05,2.0,9
46987_8,Uttarakhand,Dehradun,300.0,1709.0,5,5.0,0.000107819036529,0.0,0
29717_7,Gujarat,Surat,120.0,6208.0,5,7.0,6.10830904553308e-05,2.0,3
42516_4,Gujarat,Unknown,1134.0,3809.0,6,8.0,0.0002046140467543,2.0,2
22736_1,Tamil Nadu,Tiruvannamalai,0.0,0.0,6,6.0,0.0005246589716684,0.0,0
41667_12,Telangana,Unknown,1260.0,1070.0,4,5.0,9.084302325581397e-05,1.0,2
40315_15,Kerala,Palakkad,0.0,1369.0,5,7.0,0.0010125849848112,2.0,2
43046_7,Bihar,Katihar,302.0,3608.0,4,6.0,3.061646247187113e-05,2.0,4
42503_7,Gujarat,Bhavnagar,284.0,2716.0,6,8.0,8.586178399321691e-05,2.0,2
40673_8,Karnataka,Belgaum,368.0,3232.0,5,6.0,5.532350419075544e-05,1.0,2
44450_8,Odisha,Jajapur,0.0,2759.0,5,6.0,9.359644333515326e-05,1.0,4
29835_6,Maharashtra,Thane,0.0,3218.0,6,8.0,6.66983483821482e-05,2.0,2
22767_10,Tamil Nadu,Vellore,320.0,1766.0,5,8.0,7.424662873901382e-05,3.0,4
42980_17,Gujarat,Bharuch,0.0,3792.0,5,7.0,0.0001016024152345,2.0,3
46163_11,Rajasthan,Banswara,0.0,1288.0,4,7.0,0.0002388752388752,3.0,5
24675_6,Andhra Pradesh,Ananthapur,690.0,1622.0,5,6.0,0.0001683548921125,1.0,4
26864_8,Delhi,North West,380.0,6618.0,6,6.0,5.030518478771212e-05,0.0,0
23930_12,Tripura,West Tripura,728.0,2029.0,6,9.0,4.232844047915795e-05,3.0,4
24328_8,Karnataka,Bangalore,686.0,2634.0,6,7.0,0.000131732470172,1.0,2
45781_9,Sikkim,West District,500.0,2132.0,6,7.0,7.174851121839222e-05,1.0,2
25792_5,West Bengal,Kochbihar,1310.0,1727.0,4,6.0,0.0001726171638999,2.0,5
49968_9,Assam,Nagaon,180.0,2530.0,5,6.0,8.877709550935858e-05,1.0,4
26884_7,Delhi,West,340.0,2798.0,5,7.0,0.0001160785354205,2.0,3
46214_8,Haryana,Palwal,140.0,3756.0,6,6.0,2.874003678724709e-05,0.0,0
27390_14,Uttar Pradesh,Gautam Buddha Nagar,1130.0,3646.0,6,6.0,7.19890576632352e-05,0.0,0
25107_4,Gujarat,Ahmadabad,0.0,1784.0,6,6.0,0.0001263556912709,0.0,0
43233_7,Bihar,Siwan,130.0,980.0,6,8.0,0.0002452257609661,2.0,4
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,4.0,4.419547659297071e-05,1.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
46115_5,Rajasthan,Tonk,0.0,5047.0,3,3.0,3.314660744472803e-05,0.0,3
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
44759_5,Jharkhand,Godda,80.0,3590.0,5,8.0,0.0002798866459084,3.0,4
47755_5,Rajasthan,Hanumangarh,2080.0,2940.0,5,6.0,0.0001128901766731,1.0,3
29956_11,Maharashtra,Mumbai Suburban,0.0,6858.0,6,6.0,3.0397908623886675e-05,0.0,0
23547_8,Mizoram,Aizawl,960.0,4268.0,6,7.0,7.363770250368188e-05,1.0,3
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,4,5.0,9.168592071001576e-05,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
44487_2,Odisha,Bargarh,140.0,3575.0,5,6.0,0.000110023104852,1.0,4
25615_13,West Bengal,Uttardinajpur,1980.0,2370.0,5,7.0,0.0001023451663839,2.0,5
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,4,7.0,3.57241280761026e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
45046_1,Tripura,Dhalai,1190.0,6034.0,5,8.0,4.082757494411726e-05,3.0,2
42598_4,Madhya Pradesh,Damoh,130.0,956.0,4,6.0,0.0001483716214545,2.0,2
22582_6,Telangana,Unknown,500.0,2953.0,5,6.0,2.352636717601252e-05,1.0,2
42633_17,Madhya Pradesh,East Nimar,1380.0,1206.0,6,8.0,0.0001958576115164,2.0,2
29778_4,Gujarat,Bharuch,700.0,3504.0,5,5.0,0.0001035840066293,0.0,3
43694_15,Uttar Pradesh,Hardoi,84.0,1401.0,6,8.0,0.0002198526986918,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,2
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,6,8.0,5.883564263230665e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,4
48604_2,Maharashtra,Washim,420.0,6454.0,5,7.0,5.148118730326832e-05,2.0,4
46177_18,Rajasthan,Dungarpur,0.0,2798.0,4,5.0,0.0001963479285293,1.0,2
29894_12,Maharashtra,Nagpur,0.0,2230.0,6,6.0,0.000229112570643,0.0,0
42295_10,Gujarat,Tapi,680.0,1332.0,6,10.0,0.0001702446415499,4.0,2
42173_5,Maharashtra,Nashik,0.0,1314.0,6,8.0,0.0002894356005788,2.0,1
29844_3,Maharashtra,Wardha,0.0,4312.0,6,6.0,5.0599178606667285e-05,0.0,3
43838_5,Bihar,Purnia,0.0,1840.0,6,8.0,0.0001624860363562,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,4
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,5,7.0,3.74487754250436e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
47412_2,Uttar Pradesh,Basti,1112.0,7123.0,6,8.0,4.279860048576411e-05,2.0,1
45196_6,Tripura,Unknown,660.0,3994.0,6,8.0,3.415533847940433e-05,2.0,3
44711_10,Jharkhand,Hazaribagh,0.0,1752.0,6,7.0,6.51793362881299e-05,1.0,4
25149_3,Gujarat,Ahmadabad,700.0,3350.0,6,6.0,5.383628386077937e-05,0.0,0
48341_13,Maharashtra,Pune,0.0,3790.0,6,8.0,5.714734729157291e-05,2.0,4
42820_12,Maharashtra,Aurangabad,40.0,1418.0,6,8.0,0.000337552742616,2.0,2
40105_13,Telangana,Unknown,0.0,1120.0,4,5.0,0.0001794430089003,1.0,2
24673_12,Andhra Pradesh,Ananthapur,0.0,2342.0,6,7.0,0.000115662332083,1.0,4
46899_15,Rajasthan,Ajmer,2050.0,4359.0,5,6.0,5.39248287886686e-05,1.0,3
22920_13,Telangana,Unknown,520.0,1459.0,3,4.0,5.515567689804473e-05,1.0,2
22771_12,Tamil Nadu,Vellore,0.0,5878.0,5,6.0,1.0991829406807608e-05,1.0,9
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,6,6.0,3.27446571634395e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,6,6.0,3.27446571634395e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,5,5.0,2.728721430286625e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,5,5.0,2.728721430286625e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,6,6.0,3.27446571634395e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,6,6.0,3.27446571634395e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,5,5.0,2.728721430286625e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,5,5.0,2.728721430286625e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,6,6.0,3.27446571634395e-05,0.0,0
25342_1,Jharkhand,Purbi Singhbhum,0.0,5744.0,6,6.0,3.27446571634395e-05,0.0,0
