HHID,State,District,Energy_Source_Cooking,Energy_Source_Lighting,Fuel_Exp,Energy_Modernization_Index
40436_3,Tamil Nadu,Salem,2,1,1170.0,3
23567_12,Mizoram,Kolasib,2,1,900.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
26873_2,Delhi,West,2,1,1528.0,3
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
49296_5,West Bengal,Paschim Medinipur,1,1,1186.0,2
26155_6,Rajasthan,Jaipur,1,1,76.0,2
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,2,1,354.0,3
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
42599_2,Madhya Pradesh,Narsimhapur,1,1,354.0,2
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
24206_3,Kerala,Kannur,2,1,3400.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
45330_1,Arunachal Pradesh,West Siang,2,1,1940.0,3
23745_6,Manipur,Bishnupur,2,1,1760.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,2,1,2240.0,3
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
45128_1,Tripura,West Tripura,1,1,2240.0,2
40870_6,Tamil Nadu,Vellore,2,1,420.0,3
47187_3,Uttar Pradesh,Moradabad,1,5,274.0,6
29631_8,Gujarat,Porbandar,2,1,680.0,3
26920_4,Haryana,Panchkula,2,1,560.0,3
45827_3,Mizoram,Aizawl,2,1,1680.0,3
48038_9,Karnataka,Hassan,1,1,180.0,2
27003_17,Bihar,Nawada,2,1,1020.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
48892_1,Andhra Pradesh,Visakhapatnam,2,1,0.0,3
29558_3,Maharashtra,Dhule,2,1,1040.0,3
29530_10,Maharashtra,Aurangabad,2,1,970.0,3
25500_16,Odisha,Dhenkanal,1,1,706.0,2
47981_8,Uttar Pradesh,Allahabad,2,1,284.0,3
43638_5,Uttar Pradesh,Sitapur,1,1,400.0,2
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
26583_1,Chandigarh,Chandigarh District,2,1,2240.0,3
45292_9,Manipur,Imphal East,2,1,1620.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
22451_4,Ladakh,Unknown,2,1,10800.0,3
25311_6,Jharkhand,Bokaro,2,1,530.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
46488_1,Haryana,Sirsa,2,1,1860.0,3
24756_2,Andhra Pradesh,Krishna,2,1,80.0,3
47920_7,Uttar Pradesh,Pratapgarh,4,1,780.0,5
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
24061_2,Kerala,Alappuzha,2,1,760.0,3
48957_5,Andhra Pradesh,Chittoor,2,1,1500.0,3
27913_12,Uttar Pradesh,Jyotiba Phule Nagar,1,1,580.0,2
40837_11,Tamil Nadu,Theni,2,1,250.0,3
49288_14,West Bengal,Purbamedinipur,1,1,170.0,2
40329_8,Kerala,Kannur,2,1,140.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
45742_2,Sikkim,West District,2,1,12710.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
27054_2,Bihar,Patna,2,1,2948.0,3
44896_3,Chhattisgarh,Mahasamund,2,1,1190.0,3
47050_12,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),1,1,94.0,2
